state,question_id,question_text,answer_label,pct
AK,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",both sound equally good to me,13.33
AK,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",neither,6.67
AK,92,What do you call it when a driver changes over one or more lanes way too quickly?,other,100.0
AK,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",on line,2.17
AK,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",in line,97.83
AK,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",frosting,36.96
AK,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",icing,8.7
AK,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?","icing is thinner than frosting, white, and/or made of powdered sugar and milk or lemon juice",39.13
AK,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",both,13.04
AK,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",other,2.17
AK,95,"What is ""the City""?",new york city,25.0
AK,95,"What is ""the City""?",boston,2.27
AK,95,"What is ""the City""?",dc,2.27
AK,95,"What is ""the City""?",other,70.45
AK,96,What is the distinction between dinner and supper?,"supper is an evening meal while dinner is eaten earlier (lunch, for example)",4.35
AK,96,What is the distinction between dinner and supper?,"supper is an evening meal, dinner is the main meal",6.52
AK,96,What is the distinction between dinner and supper?,dinner takes place in a more formal setting than supper,4.35
AK,96,What is the distinction between dinner and supper?,there is no distinction; they both have the same meaning,50.0
AK,96,What is the distinction between dinner and supper?,i do not use the term supper,30.43
AK,96,What is the distinction between dinner and supper?,other,4.35
AK,97,Which of these terms do you prefer?,trash can,36.96
AK,97,Which of these terms do you prefer?,garbage can,34.78
AK,97,Which of these terms do you prefer?,these words refer to different things,26.09
AK,97,Which of these terms do you prefer?,other,2.17
AK,98,Which of these terms do you prefer?,by accident,62.22
AK,98,Which of these terms do you prefer?,on accident,15.56
AK,98,Which of these terms do you prefer?,both,20.0
AK,98,Which of these terms do you prefer?,neither,2.22
AK,99,Which of these terms do you prefer for the small road parallel to the highway?,frontage road,61.36
AK,99,Which of these terms do you prefer for the small road parallel to the highway?,service road,6.82
AK,99,Which of these terms do you prefer for the small road parallel to the highway?,access road,11.36
AK,99,Which of these terms do you prefer for the small road parallel to the highway?,we have them but i have no word for them,13.64
AK,99,Which of these terms do you prefer for the small road parallel to the highway?,i've never heard of this concept,4.55
AK,99,Which of these terms do you prefer for the small road parallel to the highway?,other,2.27
AK,100,Do you cut or mow the lawn or grass?,cut the grass,6.82
AK,100,Do you cut or mow the lawn or grass?,mow the grass,6.82
AK,100,Do you cut or mow the lawn or grass?,mow the lawn,79.55
AK,100,Do you cut or mow the lawn or grass?,other,6.82
AK,101,Do you pass in homework or hand in homework?,hand in,67.39
AK,101,Do you pass in homework or hand in homework?,both,10.87
AK,101,Do you pass in homework or hand in homework?,other,21.74
AK,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,waterbug,24.44
AK,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,i have no word for this,37.78
AK,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,other,4.44
AK,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,waterstrider,22.22
AK,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,water-spider,2.22
AK,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,water beetle,6.67
AK,102,What do you call the insect that looks like a large thin spider and skitters along the top of water?,skimmer,2.22
AK,103,What do you call the thing from which you might drink water in a school?,drinking fountain,47.83
AK,103,What do you call the thing from which you might drink water in a school?,water fountain,50.0
AK,103,What do you call the thing from which you might drink water in a school?,other,2.17
AK,104,What do you call a public railway system (normally underground)?,the subway,86.67
AK,104,What do you call a public railway system (normally underground)?,the t,2.22
AK,104,What do you call a public railway system (normally underground)?,the metro,2.22
AK,104,What do you call a public railway system (normally underground)?,bart,2.22
AK,104,What do you call a public railway system (normally underground)?,other,6.67
AK,105,What is your generic term for a sweetened carbonated beverage?,soda,41.3
AK,105,What is your generic term for a sweetened carbonated beverage?,other,10.87
AK,105,What is your generic term for a sweetened carbonated beverage?,pop,32.61
AK,105,What is your generic term for a sweetened carbonated beverage?,coke,10.87
AK,105,What is your generic term for a sweetened carbonated beverage?,soft drink,4.35
AK,106,What do you call the act of covering a house or area in front of a house with toilet paper?,tp'ing,68.89
AK,106,What do you call the act of covering a house or area in front of a house with toilet paper?,rolling,2.22
AK,106,What do you call the act of covering a house or area in front of a house with toilet paper?,toilet papering,17.78
AK,106,What do you call the act of covering a house or area in front of a house with toilet paper?,i have no word for this,8.89
AK,106,What do you call the act of covering a house or area in front of a house with toilet paper?,other,2.22
AK,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,rubberneck,4.35
AK,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,rubbernecking,8.7
AK,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,"rubbernecking is the activity (slowing down and gawking) that causes the traffic jam, but i have no word for the traffic jam itself",67.39
AK,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,i have no word for this,19.57
AK,108,What vowel do you use in bag?,"[] as in ""sat""",86.67
AK,108,What vowel do you use in bag?,"[] as in ""set""",2.22
AK,108,What vowel do you use in bag?,"[e:] as in ""say""",11.11
AK,109,What do you call the paper container in which you might bring home items you bought at the store?,bag,89.13
AK,109,What do you call the paper container in which you might bring home items you bought at the store?,sack,8.7
AK,109,What do you call the paper container in which you might bring home items you bought at the store?,other,2.17
AK,110,What do you call the night before Halloween?,devil's night,6.52
AK,110,What do you call the night before Halloween?,devil's eve,2.17
AK,110,What do you call the night before Halloween?,i have no word for this,89.13
AK,110,What do you call the night before Halloween?,other,2.17
AK,111,What do you call the end of a loaf of bread?,end,6.52
AK,111,What do you call the end of a loaf of bread?,heel,80.43
AK,111,What do you call the end of a loaf of bread?,crust,13.04
AK,112,How do you pronounce the word for the type of drug that acts as central nervous system depressant and is used as a sedative or hypnotic? (Please do not look up the word in a dictionary before answering this question.),barbituate,84.78
AK,112,How do you pronounce the word for the type of drug that acts as central nervous system depressant and is used as a sedative or hypnotic? (Please do not look up the word in a dictionary before answering this question.),barbiturate,4.35
AK,112,How do you pronounce the word for the type of drug that acts as central nervous system depressant and is used as a sedative or hypnotic? (Please do not look up the word in a dictionary before answering this question.),i don't use either of these,6.52
AK,112,How do you pronounce the word for the type of drug that acts as central nervous system depressant and is used as a sedative or hypnotic? (Please do not look up the word in a dictionary before answering this question.),other,4.35
AK,113,amphitheater,f,39.13
AK,113,amphitheater,p,58.7
AK,113,amphitheater,other,2.17
AK,114,citizen,[s],50.0
AK,114,citizen,[z],47.83
AK,114,citizen,other,2.17
AK,115,"What do you call a point that is purely academic, or that cannot be settled and isn't worth discussing further?",a moot point,95.65
AK,115,"What do you call a point that is purely academic, or that cannot be settled and isn't worth discussing further?",a mute point,4.35
AK,116,"How do you pronounce the -sp- sequence in ""thespian"" (the word meaning ""actor"")?","[sp] (as in ""desperate"")",82.61
AK,116,"How do you pronounce the -sp- sequence in ""thespian"" (the word meaning ""actor"")?","[zb] (rhymes with ""lesbian"")",17.39
AK,117,What do you call the level of a building that is partly or entirely underground?,basement,65.22
AK,117,What do you call the level of a building that is partly or entirely underground?,"i use both, and they mean the same thing",2.17
AK,117,What do you call the level of a building that is partly or entirely underground?,"a basement is finished (for example with plastered or painted walls, carpets, etc.), whereas a cellar is unfinished (made up of bare stone or cement, used only for storage).",15.22
AK,117,What do you call the level of a building that is partly or entirely underground?,"a cellar has an outside entrance (some call this a ""bulkhead""), whereas a basement does not",15.22
AK,117,What do you call the level of a building that is partly or entirely underground?,other,2.17
AK,118,What do you call a drive-through liquor store?,beer barn,6.52
AK,118,What do you call a drive-through liquor store?,"we have these in my area, but we have no special term for them",21.74
AK,118,What do you call a drive-through liquor store?,i have never heard of such a thing,63.04
AK,118,What do you call a drive-through liquor store?,other,8.7
AK,119,What do you call food that you buy at a restaurant but then eat at home?,take-out,76.09
AK,119,What do you call food that you buy at a restaurant but then eat at home?,carry-out,4.35
AK,119,What do you call food that you buy at a restaurant but then eat at home?,either take-out or carry-out,17.39
AK,119,What do you call food that you buy at a restaurant but then eat at home?,other,2.17
AK,120,What do you say when you want to lay claim to the front seat of a car?,dibs,17.39
